Id	Jacket	Title	Artist	Game Version	Category	Dx Version	Difficulty Id	International	Locked	Uni	Uni+	Fes	Fes+	Power	Tech	Intelligence	Stamina	Trills	Spins	Search Tags
813	https://maimaidx-eng.com/maimai-mobile/img/Music/d032c4be975fda12.png	ハードコア・シンドローム	t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS	131072	8	2	2	1	0	8.0	8.0	8.0	8.0							hdokoashindormu, tpazolite hardcore tanoc feattanoc all stars, ハードコア・シンドローム, t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS
813	https://maimaidx-eng.com/maimai-mobile/img/Music/d032c4be975fda12.png	ハードコア・シンドローム	t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS	131072	8	2	4	1	0	12.7	12.7	12.7	12.7							hdokoashindormu, tpazolite hardcore tanoc feattanoc all stars, ハードコア・シンドローム, t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS
813	https://maimaidx-eng.com/maimai-mobile/img/Music/d032c4be975fda12.png	ハードコア・シンドローム	t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS	131072	8	2	8	1	0	13.9	13.9	13.9	13.9	1			1	1		hdokoashindormu, tpazolite hardcore tanoc feattanoc all stars, ハードコア・シンドローム, t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS
814	https://maimaidx-eng.com/maimai-mobile/img/Music/d99038ea8737e638.png	We Are Us	舞ヶ原シンセ研究会	131072	8	2	1	1	0	3.0	3.0	3.0	3.0							we are us, maikeharashinsekenkykai, We Are Us, 舞ヶ原シンセ研究会
814	https://maimaidx-eng.com/maimai-mobile/img/Music/d99038ea8737e638.png	We Are Us	舞ヶ原シンセ研究会	131072	8	2	2	1	0	6.0	6.0	6.0	6.0							we are us, maikeharashinsekenkykai, We Are Us, 舞ヶ原シンセ研究会
814	https://maimaidx-eng.com/maimai-mobile/img/Music/d99038ea8737e638.png	We Are Us	舞ヶ原シンセ研究会	131072	8	2	4	1	0	10.0	10.0	10.0	10.0							we are us, maikeharashinsekenkykai, We Are Us, 舞ヶ原シンセ研究会
814	https://maimaidx-eng.com/maimai-mobile/img/Music/d99038ea8737e638.png	We Are Us	舞ヶ原シンセ研究会	131072	8	2	8	1	0	13.2	13.2	13.5	13.5							we are us, maikeharashinsekenkykai, We Are Us, 舞ヶ原シンセ研究会
815	https://maimaidx-eng.com/maimai-mobile/img/Music/18d42d69aa210172.png	YONA YONA DANCE	和田アキ子	262144	1	2	1	1	0	0.0	1.0	1.0	1.0							yona yona dance, wadaakiko, YONA YONA DANCE, 和田アキ子
815	https://maimaidx-eng.com/maimai-mobile/img/Music/18d42d69aa210172.png	YONA YONA DANCE	和田アキ子	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							yona yona dance, wadaakiko, YONA YONA DANCE, 和田アキ子
815	https://maimaidx-eng.com/maimai-mobile/img/Music/18d42d69aa210172.png	YONA YONA DANCE	和田アキ子	262144	1	2	4	1	0	0.0	9.0	9.0	9.0							yona yona dance, wadaakiko, YONA YONA DANCE, 和田アキ子
815	https://maimaidx-eng.com/maimai-mobile/img/Music/18d42d69aa210172.png	YONA YONA DANCE	和田アキ子	262144	1	2	8	1	0	0.0	12.0	12.0	12.0							yona yona dance, wadaakiko, YONA YONA DANCE, 和田アキ子
816	https://maimaidx-eng.com/maimai-mobile/img/Music/cae62842cadab3d9.png	エンヴィーベイビー	Kanaria	262144	32	2	1	1	0	0.0	3.0	3.0	3.0							envbeib, kanaria, エンヴィーベイビー, Kanaria
816	https://maimaidx-eng.com/maimai-mobile/img/Music/cae62842cadab3d9.png	エンヴィーベイビー	Kanaria	262144	32	2	2	1	0	0.0	7.0	7.0	7.0							envbeib, kanaria, エンヴィーベイビー, Kanaria
816	https://maimaidx-eng.com/maimai-mobile/img/Music/cae62842cadab3d9.png	エンヴィーベイビー	Kanaria	262144	32	2	4	1	0	0.0	9.7	9.7	9.7							envbeib, kanaria, エンヴィーベイビー, Kanaria
816	https://maimaidx-eng.com/maimai-mobile/img/Music/cae62842cadab3d9.png	エンヴィーベイビー	Kanaria	262144	32	2	8	1	0	0.0	13.0	13.0	13.0							envbeib, kanaria, エンヴィーベイビー, Kanaria
817	https://maimaidx-eng.com/maimai-mobile/img/Music/d63402f44d60f77e.png	ヴァンパイア	DECO*27	262144	32	2	1	1	0	0.0	3.0	3.0	3.0							vampaia, deco27, ヴァンパイア, DECO*27
817	https://maimaidx-eng.com/maimai-mobile/img/Music/d63402f44d60f77e.png	ヴァンパイア	DECO*27	262144	32	2	2	1	0	0.0	6.0	6.0	6.0							vampaia, deco27, ヴァンパイア, DECO*27
817	https://maimaidx-eng.com/maimai-mobile/img/Music/d63402f44d60f77e.png	ヴァンパイア	DECO*27	262144	32	2	4	1	0	0.0	10.0	10.0	10.0							vampaia, deco27, ヴァンパイア, DECO*27
817	https://maimaidx-eng.com/maimai-mobile/img/Music/d63402f44d60f77e.png	ヴァンパイア	DECO*27	262144	32	2	8	1	0	0.0	11.7	11.7	11.7							vampaia, deco27, ヴァンパイア, DECO*27
817	https://maimaidx-eng.com/maimai-mobile/img/Music/d63402f44d60f77e.png	ヴァンパイア	DECO*27	262144	32	2	16	1	0	0.0	13.4	13.4	13.4							vampaia, deco27, ヴァンパイア, DECO*27
818	https://maimaidx-eng.com/maimai-mobile/img/Music/fdb762a5225efc03.png	Knight Rider	USAO	1048576	4	2	1	1	0	0.0	0.0	0.0	5.0							knight rider, usao, Knight Rider, USAO
818	https://maimaidx-eng.com/maimai-mobile/img/Music/fdb762a5225efc03.png	Knight Rider	USAO	1048576	4	2	2	1	0	0.0	0.0	0.0	8.0							knight rider, usao, Knight Rider, USAO
818	https://maimaidx-eng.com/maimai-mobile/img/Music/fdb762a5225efc03.png	Knight Rider	USAO	1048576	4	2	4	1	0	0.0	0.0	0.0	11.0							knight rider, usao, Knight Rider, USAO
818	https://maimaidx-eng.com/maimai-mobile/img/Music/fdb762a5225efc03.png	Knight Rider	USAO	1048576	4	2	8	1	0	0.0	0.0	0.0	13.7							knight rider, usao, Knight Rider, USAO
819	https://maimaidx-eng.com/maimai-mobile/img/Music/5108df88dd9a6896.png	INTERNET OVERDOSE	Aiobahn feat. KOTOKO	1048576	4	2	1	1	0	0.0	0.0	0.0	4.0							internet overdose, aiobahn feat kotoko, INTERNET OVERDOSE, Aiobahn feat. KOTOKO
819	https://maimaidx-eng.com/maimai-mobile/img/Music/5108df88dd9a6896.png	INTERNET OVERDOSE	Aiobahn feat. KOTOKO	1048576	4	2	2	1	0	0.0	0.0	0.0	7.0							internet overdose, aiobahn feat kotoko, INTERNET OVERDOSE, Aiobahn feat. KOTOKO
819	https://maimaidx-eng.com/maimai-mobile/img/Music/5108df88dd9a6896.png	INTERNET OVERDOSE	Aiobahn feat. KOTOKO	1048576	4	2	4	1	0	0.0	0.0	0.0	10.7							internet overdose, aiobahn feat kotoko, INTERNET OVERDOSE, Aiobahn feat. KOTOKO
819	https://maimaidx-eng.com/maimai-mobile/img/Music/5108df88dd9a6896.png	INTERNET OVERDOSE	Aiobahn feat. KOTOKO	1048576	4	2	8	1	0	0.0	0.0	0.0	13.0							internet overdose, aiobahn feat kotoko, INTERNET OVERDOSE, Aiobahn feat. KOTOKO
820	https://maimaidx-eng.com/maimai-mobile/img/Music/8043243d47cacaee.png	sølips	rintaro soma	262144	2	2	1	1	0	0.0	6.0	6.0	6.0							slips, rintaro soma, sølips, rintaro soma, solips
820	https://maimaidx-eng.com/maimai-mobile/img/Music/8043243d47cacaee.png	sølips	rintaro soma	262144	2	2	2	1	0	0.0	8.0	8.0	8.0							slips, rintaro soma, sølips, rintaro soma, solips
820	https://maimaidx-eng.com/maimai-mobile/img/Music/8043243d47cacaee.png	sølips	rintaro soma	262144	2	2	4	1	0	0.0	13.7	13.7	13.7							slips, rintaro soma, sølips, rintaro soma, solips
820	https://maimaidx-eng.com/maimai-mobile/img/Music/8043243d47cacaee.png	sølips	rintaro soma	262144	2	2	8	1	0	0.0	14.9	14.9	14.9			1	1	1		slips, rintaro soma, sølips, rintaro soma, solips
821	https://maimaidx-eng.com/maimai-mobile/img/Music/af7eef1a3da40d6b.png	テリトリーバトル	ツユ	262144	8	2	1	1	0	0.0	4.0	4.0	4.0							teritorbatoru, tsuyu, テリトリーバトル, ツユ
821	https://maimaidx-eng.com/maimai-mobile/img/Music/af7eef1a3da40d6b.png	テリトリーバトル	ツユ	262144	8	2	2	1	0	0.0	6.0	6.0	6.0							teritorbatoru, tsuyu, テリトリーバトル, ツユ
821	https://maimaidx-eng.com/maimai-mobile/img/Music/af7eef1a3da40d6b.png	テリトリーバトル	ツユ	262144	8	2	4	1	0	0.0	10.0	10.0	10.0							teritorbatoru, tsuyu, テリトリーバトル, ツユ
821	https://maimaidx-eng.com/maimai-mobile/img/Music/af7eef1a3da40d6b.png	テリトリーバトル	ツユ	262144	8	2	8	1	0	0.0	13.2	13.2	13.5	1		1				teritorbatoru, tsuyu, テリトリーバトル, ツユ
822	https://maimaidx-eng.com/maimai-mobile/img/Music/3176c5e84eaa1818.png	8-EM	Sampling Masters AYA	262144	8	2	1	1	0	0.0	5.0	5.0	5.0							8em, sampling masters aya, 8-EM, Sampling Masters AYA
822	https://maimaidx-eng.com/maimai-mobile/img/Music/3176c5e84eaa1818.png	8-EM	Sampling Masters AYA	262144	8	2	2	1	0	0.0	8.0	8.0	8.0							8em, sampling masters aya, 8-EM, Sampling Masters AYA
822	https://maimaidx-eng.com/maimai-mobile/img/Music/3176c5e84eaa1818.png	8-EM	Sampling Masters AYA	262144	8	2	4	1	0	0.0	12.5	12.5	12.5							8em, sampling masters aya, 8-EM, Sampling Masters AYA
822	https://maimaidx-eng.com/maimai-mobile/img/Music/3176c5e84eaa1818.png	8-EM	Sampling Masters AYA	262144	8	2	8	1	0	0.0	13.8	13.8	13.8							8em, sampling masters aya, 8-EM, Sampling Masters AYA
823	https://maimaidx-eng.com/maimai-mobile/img/Music/53899521eb35e95d.png	くらべられっ子	ツユ	262144	1	2	1	1	0	0.0	2.0	2.0	2.0							kuraberarekko, tsuyu, くらべられっ子, ツユ
823	https://maimaidx-eng.com/maimai-mobile/img/Music/53899521eb35e95d.png	くらべられっ子	ツユ	262144	1	2	2	1	0	0.0	7.0	7.0	7.0							kuraberarekko, tsuyu, くらべられっ子, ツユ
823	https://maimaidx-eng.com/maimai-mobile/img/Music/53899521eb35e95d.png	くらべられっ子	ツユ	262144	1	2	4	1	0	0.0	9.7	9.7	9.7							kuraberarekko, tsuyu, くらべられっ子, ツユ
823	https://maimaidx-eng.com/maimai-mobile/img/Music/53899521eb35e95d.png	くらべられっ子	ツユ	262144	1	2	8	1	0	0.0	11.0	11.0	11.0							kuraberarekko, tsuyu, くらべられっ子, ツユ
823	https://maimaidx-eng.com/maimai-mobile/img/Music/53899521eb35e95d.png	くらべられっ子	ツユ	262144	1	2	16	1	0	0.0	13.0	13.0	13.0							kuraberarekko, tsuyu, くらべられっ子, ツユ
824	https://maimaidx-eng.com/maimai-mobile/img/Music/12dd6e137e5e6c6c.png	あの世行きのバスに乗ってさらば。	ツユ	262144	1	2	1	1	0	0.0	3.0	3.0	3.0							anoyoikinobasuninottesaraba, tsuyu, あの世行きのバスに乗ってさらば。, ツユ
824	https://maimaidx-eng.com/maimai-mobile/img/Music/12dd6e137e5e6c6c.png	あの世行きのバスに乗ってさらば。	ツユ	262144	1	2	2	1	0	0.0	7.7	7.7	7.7							anoyoikinobasuninottesaraba, tsuyu, あの世行きのバスに乗ってさらば。, ツユ
824	https://maimaidx-eng.com/maimai-mobile/img/Music/12dd6e137e5e6c6c.png	あの世行きのバスに乗ってさらば。	ツユ	262144	1	2	4	1	0	0.0	11.7	11.7	11.7							anoyoikinobasuninottesaraba, tsuyu, あの世行きのバスに乗ってさらば。, ツユ
824	https://maimaidx-eng.com/maimai-mobile/img/Music/12dd6e137e5e6c6c.png	あの世行きのバスに乗ってさらば。	ツユ	262144	1	2	8	1	0	0.0	13.2	13.2	13.2							anoyoikinobasuninottesaraba, tsuyu, あの世行きのバスに乗ってさらば。, ツユ
825	https://maimaidx-eng.com/maimai-mobile/img/Music/f4f0f2f8ebd3f0da.png	パラマウント☆ショータイム！！	翡乃イスカ	262144	2	2	1	1	0	0.0	5.0	5.0	5.0							paramauntoshtaimu, isuka, パラマウント☆ショータイム！！, 翡乃イスカ
825	https://maimaidx-eng.com/maimai-mobile/img/Music/f4f0f2f8ebd3f0da.png	パラマウント☆ショータイム！！	翡乃イスカ	262144	2	2	2	1	0	0.0	8.0	8.0	8.0							paramauntoshtaimu, isuka, パラマウント☆ショータイム！！, 翡乃イスカ
825	https://maimaidx-eng.com/maimai-mobile/img/Music/f4f0f2f8ebd3f0da.png	パラマウント☆ショータイム！！	翡乃イスカ	262144	2	2	4	1	0	0.0	11.7	11.7	11.7							paramauntoshtaimu, isuka, パラマウント☆ショータイム！！, 翡乃イスカ
825	https://maimaidx-eng.com/maimai-mobile/img/Music/f4f0f2f8ebd3f0da.png	パラマウント☆ショータイム！！	翡乃イスカ	262144	2	2	8	1	0	0.0	13.9	13.9	13.9	1	1		1			paramauntoshtaimu, isuka, パラマウント☆ショータイム！！, 翡乃イスカ
826	https://maimaidx-eng.com/maimai-mobile/img/Music/f6aef2150786d0b4.png	ｉｓｏｐｈｏｔｅ	パソコン音楽クラブ feat.ぷにぷに電機	262144	2	2	1	1	0	0.0	3.0	3.0	3.0							isophote, pasokonongakukurabu featpunipunidenki, ｉｓｏｐｈｏｔｅ, パソコン音楽クラブ feat.ぷにぷに電機
826	https://maimaidx-eng.com/maimai-mobile/img/Music/f6aef2150786d0b4.png	ｉｓｏｐｈｏｔｅ	パソコン音楽クラブ feat.ぷにぷに電機	262144	2	2	2	1	0	0.0	7.0	7.0	7.0							isophote, pasokonongakukurabu featpunipunidenki, ｉｓｏｐｈｏｔｅ, パソコン音楽クラブ feat.ぷにぷに電機
826	https://maimaidx-eng.com/maimai-mobile/img/Music/f6aef2150786d0b4.png	ｉｓｏｐｈｏｔｅ	パソコン音楽クラブ feat.ぷにぷに電機	262144	2	2	4	1	0	0.0	10.0	10.0	10.0							isophote, pasokonongakukurabu featpunipunidenki, ｉｓｏｐｈｏｔｅ, パソコン音楽クラブ feat.ぷにぷに電機
826	https://maimaidx-eng.com/maimai-mobile/img/Music/f6aef2150786d0b4.png	ｉｓｏｐｈｏｔｅ	パソコン音楽クラブ feat.ぷにぷに電機	262144	2	2	8	1	0	0.0	13.0	13.0	13.0							isophote, pasokonongakukurabu featpunipunidenki, ｉｓｏｐｈｏｔｅ, パソコン音楽クラブ feat.ぷにぷに電機
827	https://maimaidx-eng.com/maimai-mobile/img/Music/1a61a11a3b89420f.png	WiPE OUT MEMORIES	t+pazolite	262144	2	2	1	1	0	0.0	6.0	6.0	6.0							wipe out memories, tpazolite, WiPE OUT MEMORIES, t+pazolite, wipeout memories, wom
827	https://maimaidx-eng.com/maimai-mobile/img/Music/1a61a11a3b89420f.png	WiPE OUT MEMORIES	t+pazolite	262144	2	2	2	1	0	0.0	8.7	8.7	8.7							wipe out memories, tpazolite, WiPE OUT MEMORIES, t+pazolite, wipeout memories, wom
827	https://maimaidx-eng.com/maimai-mobile/img/Music/1a61a11a3b89420f.png	WiPE OUT MEMORIES	t+pazolite	262144	2	2	4	1	0	0.0	12.9	12.9	12.9							wipe out memories, tpazolite, WiPE OUT MEMORIES, t+pazolite, wipeout memories, wom
827	https://maimaidx-eng.com/maimai-mobile/img/Music/1a61a11a3b89420f.png	WiPE OUT MEMORIES	t+pazolite	262144	2	2	8	1	0	0.0	14.7	14.7	14.7	1						wipe out memories, tpazolite, WiPE OUT MEMORIES, t+pazolite, wipeout memories, wom
828	https://maimaidx-eng.com/maimai-mobile/img/Music/2a0e0f93f9159310.png	初音天地開闢神話	cosMo＠暴走P	262144	32	2	1	1	0	0.0	5.0	5.0	5.0							hatsunetenchikaibyakushinwa, cosmobsp, 初音天地開闢神話, cosMo＠暴走P
828	https://maimaidx-eng.com/maimai-mobile/img/Music/2a0e0f93f9159310.png	初音天地開闢神話	cosMo＠暴走P	262144	32	2	2	1	0	0.0	8.0	8.0	8.0							hatsunetenchikaibyakushinwa, cosmobsp, 初音天地開闢神話, cosMo＠暴走P
828	https://maimaidx-eng.com/maimai-mobile/img/Music/2a0e0f93f9159310.png	初音天地開闢神話	cosMo＠暴走P	262144	32	2	4	1	0	0.0	11.0	11.0	11.0							hatsunetenchikaibyakushinwa, cosmobsp, 初音天地開闢神話, cosMo＠暴走P
828	https://maimaidx-eng.com/maimai-mobile/img/Music/2a0e0f93f9159310.png	初音天地開闢神話	cosMo＠暴走P	262144	32	2	8	1	0	0.0	13.9	13.9	13.9			1	1	1		hatsunetenchikaibyakushinwa, cosmobsp, 初音天地開闢神話, cosMo＠暴走P
829	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf286fd3dcd371.png	Armageddon	LeaF	262144	16	2	1	1	0	0.0	5.0	5.0	5.0							armageddon, leaf, Armageddon, LeaF
829	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf286fd3dcd371.png	Armageddon	LeaF	262144	16	2	2	1	0	0.0	8.0	8.0	8.0							armageddon, leaf, Armageddon, LeaF
829	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf286fd3dcd371.png	Armageddon	LeaF	262144	16	2	4	1	0	0.0	12.9	12.9	12.9							armageddon, leaf, Armageddon, LeaF
829	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf286fd3dcd371.png	Armageddon	LeaF	262144	16	2	8	1	0	0.0	13.9	13.9	13.9		1			1	1	armageddon, leaf, Armageddon, LeaF
830	https://maimaidx-eng.com/maimai-mobile/img/Music/c22b6708af0c7a69.png	Strive against fate	Noah	262144	2	2	1	1	0	0.0	6.0	6.0	6.0							strive against fate, noah, Strive against fate, Noah
830	https://maimaidx-eng.com/maimai-mobile/img/Music/c22b6708af0c7a69.png	Strive against fate	Noah	262144	2	2	2	1	0	0.0	7.7	7.7	7.7							strive against fate, noah, Strive against fate, Noah
830	https://maimaidx-eng.com/maimai-mobile/img/Music/c22b6708af0c7a69.png	Strive against fate	Noah	262144	2	2	4	1	0	0.0	13.2	13.2	13.2	1						strive against fate, noah, Strive against fate, Noah
830	https://maimaidx-eng.com/maimai-mobile/img/Music/c22b6708af0c7a69.png	Strive against fate	Noah	262144	2	2	8	1	0	0.0	14.5	14.5	14.5	1				1	1	strive against fate, noah, Strive against fate, Noah
831	https://maimaidx-eng.com/maimai-mobile/img/Music/ce70f4f4f072bedf.png	Let you DIVE!	HARDCORE TANO*C & エリザベス（CV:大西沙織）	1048576	4	2	1	1	0	0.0	0.0	0.0	3.0							let you dive, hardcore tanoc  erizabesucvnishisaori, Let you DIVE!, HARDCORE TANO*C & エリザベス（CV:大西沙織）
831	https://maimaidx-eng.com/maimai-mobile/img/Music/ce70f4f4f072bedf.png	Let you DIVE!	HARDCORE TANO*C & エリザベス（CV:大西沙織）	1048576	4	2	2	1	0	0.0	0.0	0.0	7.7							let you dive, hardcore tanoc  erizabesucvnishisaori, Let you DIVE!, HARDCORE TANO*C & エリザベス（CV:大西沙織）
831	https://maimaidx-eng.com/maimai-mobile/img/Music/ce70f4f4f072bedf.png	Let you DIVE!	HARDCORE TANO*C & エリザベス（CV:大西沙織）	1048576	4	2	4	1	0	0.0	0.0	0.0	11.7							let you dive, hardcore tanoc  erizabesucvnishisaori, Let you DIVE!, HARDCORE TANO*C & エリザベス（CV:大西沙織）
831	https://maimaidx-eng.com/maimai-mobile/img/Music/ce70f4f4f072bedf.png	Let you DIVE!	HARDCORE TANO*C & エリザベス（CV:大西沙織）	1048576	4	2	8	1	0	0.0	0.0	0.0	12.7							let you dive, hardcore tanoc  erizabesucvnishisaori, Let you DIVE!, HARDCORE TANO*C & エリザベス（CV:大西沙織）
832	https://maimaidx-eng.com/maimai-mobile/img/Music/e625655fb14640ec.png	ミルキースター・シューティングスター	烏屋茶房 feat. 利香	262144	2	2	1	1	0	0.0	3.0	3.0	3.0							miruksutshtingusut, karasuyasab feat rika, ミルキースター・シューティングスター, 烏屋茶房 feat. 利香
832	https://maimaidx-eng.com/maimai-mobile/img/Music/e625655fb14640ec.png	ミルキースター・シューティングスター	烏屋茶房 feat. 利香	262144	2	2	2	1	0	0.0	7.7	7.7	7.7							miruksutshtingusut, karasuyasab feat rika, ミルキースター・シューティングスター, 烏屋茶房 feat. 利香
832	https://maimaidx-eng.com/maimai-mobile/img/Music/e625655fb14640ec.png	ミルキースター・シューティングスター	烏屋茶房 feat. 利香	262144	2	2	4	1	0	0.0	10.7	10.7	10.7							miruksutshtingusut, karasuyasab feat rika, ミルキースター・シューティングスター, 烏屋茶房 feat. 利香
832	https://maimaidx-eng.com/maimai-mobile/img/Music/e625655fb14640ec.png	ミルキースター・シューティングスター	烏屋茶房 feat. 利香	262144	2	2	8	1	0	0.0	12.9	12.9	12.9							miruksutshtingusut, karasuyasab feat rika, ミルキースター・シューティングスター, 烏屋茶房 feat. 利香
833	https://maimaidx-eng.com/maimai-mobile/img/Music/5d72ff8765384da0.png	Dreadnought	Mastermind(xi+nora2r)	262144	4	2	1	1	0	0.0	5.0	5.0	5.0							dreadnought, mastermindxinora2r, Dreadnought, Mastermind(xi+nora2r)
833	https://maimaidx-eng.com/maimai-mobile/img/Music/5d72ff8765384da0.png	Dreadnought	Mastermind(xi+nora2r)	262144	4	2	2	1	0	0.0	8.7	8.7	8.7							dreadnought, mastermindxinora2r, Dreadnought, Mastermind(xi+nora2r)
833	https://maimaidx-eng.com/maimai-mobile/img/Music/5d72ff8765384da0.png	Dreadnought	Mastermind(xi+nora2r)	262144	4	2	4	1	0	0.0	12.0	12.0	12.0							dreadnought, mastermindxinora2r, Dreadnought, Mastermind(xi+nora2r)
833	https://maimaidx-eng.com/maimai-mobile/img/Music/5d72ff8765384da0.png	Dreadnought	Mastermind(xi+nora2r)	262144	4	2	8	1	0	0.0	13.9	13.9	13.9		1				1	dreadnought, mastermindxinora2r, Dreadnought, Mastermind(xi+nora2r)
834	https://maimaidx-eng.com/maimai-mobile/img/Music/55f59b99f698b962.png	OTOGEMA	ビートまりお	262144	2	2	1	1	0	0.0	4.0	4.0	4.0							otogema, btomario, OTOGEMA, ビートまりお
834	https://maimaidx-eng.com/maimai-mobile/img/Music/55f59b99f698b962.png	OTOGEMA	ビートまりお	262144	2	2	2	1	0	0.0	7.0	7.0	7.0							otogema, btomario, OTOGEMA, ビートまりお
834	https://maimaidx-eng.com/maimai-mobile/img/Music/55f59b99f698b962.png	OTOGEMA	ビートまりお	262144	2	2	4	1	0	0.0	10.7	10.7	10.7							otogema, btomario, OTOGEMA, ビートまりお
834	https://maimaidx-eng.com/maimai-mobile/img/Music/55f59b99f698b962.png	OTOGEMA	ビートまりお	262144	2	2	8	1	0	0.0	13.8	13.8	13.7							otogema, btomario, OTOGEMA, ビートまりお
835	https://maimaidx-eng.com/maimai-mobile/img/Music/5bb69b619f266d0a.png	　	x0o0x_	262144	1	2	1	1	0	0.0	3.0	3.0	3.0							 , x0o0x, 　, x0o0x_, blank, no title
835	https://maimaidx-eng.com/maimai-mobile/img/Music/5bb69b619f266d0a.png	　	x0o0x_	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							 , x0o0x, 　, x0o0x_, blank, no title
835	https://maimaidx-eng.com/maimai-mobile/img/Music/5bb69b619f266d0a.png	　	x0o0x_	262144	1	2	4	1	0	0.0	10.0	10.0	10.0							 , x0o0x, 　, x0o0x_, blank, no title
835	https://maimaidx-eng.com/maimai-mobile/img/Music/5bb69b619f266d0a.png	　	x0o0x_	262144	1	2	8	1	0	0.0	12.8	12.8	12.8							 , x0o0x, 　, x0o0x_, blank, no title
836	https://maimaidx-eng.com/maimai-mobile/img/Music/f7241520f3525b18.png	吾輩よ猫であれ	Lyrical Lily	262144	1	2	1	1	0	0.0	3.0	3.0	3.0							wagahaiyonekodeare, lyrical lily, 吾輩よ猫であれ, Lyrical Lily
836	https://maimaidx-eng.com/maimai-mobile/img/Music/f7241520f3525b18.png	吾輩よ猫であれ	Lyrical Lily	262144	1	2	2	1	0	0.0	6.0	6.0	6.0							wagahaiyonekodeare, lyrical lily, 吾輩よ猫であれ, Lyrical Lily
836	https://maimaidx-eng.com/maimai-mobile/img/Music/f7241520f3525b18.png	吾輩よ猫であれ	Lyrical Lily	262144	1	2	4	1	0	0.0	8.7	8.7	8.7							wagahaiyonekodeare, lyrical lily, 吾輩よ猫であれ, Lyrical Lily
836	https://maimaidx-eng.com/maimai-mobile/img/Music/f7241520f3525b18.png	吾輩よ猫であれ	Lyrical Lily	262144	1	2	8	1	0	0.0	12.2	12.2	12.2							wagahaiyonekodeare, lyrical lily, 吾輩よ猫であれ, Lyrical Lily
837	https://maimaidx-eng.com/maimai-mobile/img/Music/ca2aaba925151aa8.png	Lights of Muse	Ayatsugu_Otowa	1048576	4	2	1	1	0	0.0	0.0	0.0	3.0							lights of muse, ayatsuguotowa, Lights of Muse, Ayatsugu_Otowa
837	https://maimaidx-eng.com/maimai-mobile/img/Music/ca2aaba925151aa8.png	Lights of Muse	Ayatsugu_Otowa	1048576	4	2	2	1	0	0.0	0.0	0.0	7.0							lights of muse, ayatsuguotowa, Lights of Muse, Ayatsugu_Otowa
837	https://maimaidx-eng.com/maimai-mobile/img/Music/ca2aaba925151aa8.png	Lights of Muse	Ayatsugu_Otowa	1048576	4	2	4	1	0	0.0	0.0	0.0	10.0							lights of muse, ayatsuguotowa, Lights of Muse, Ayatsugu_Otowa
837	https://maimaidx-eng.com/maimai-mobile/img/Music/ca2aaba925151aa8.png	Lights of Muse	Ayatsugu_Otowa	1048576	4	2	8	1	0	0.0	0.0	0.0	13.0							lights of muse, ayatsuguotowa, Lights of Muse, Ayatsugu_Otowa
838	https://maimaidx-eng.com/maimai-mobile/img/Music/199974438b6c95cc.png	Final Step!	Lime	1048576	4	2	1	1	0	0.0	0.0	0.0	4.0							final step, lime, Final Step!, Lime
838	https://maimaidx-eng.com/maimai-mobile/img/Music/199974438b6c95cc.png	Final Step!	Lime	1048576	4	2	2	1	0	0.0	0.0	0.0	7.7							final step, lime, Final Step!, Lime
838	https://maimaidx-eng.com/maimai-mobile/img/Music/199974438b6c95cc.png	Final Step!	Lime	1048576	4	2	4	1	0	0.0	0.0	0.0	11.0							final step, lime, Final Step!, Lime
838	https://maimaidx-eng.com/maimai-mobile/img/Music/199974438b6c95cc.png	Final Step!	Lime	1048576	4	2	8	1	0	0.0	0.0	0.0	13.7							final step, lime, Final Step!, Lime
839	https://maimaidx-eng.com/maimai-mobile/img/Music/6e44ffb21d644d0e.png	The 90's Decision	MYUKKE.	1048576	4	2	1	1	0	0.0	0.0	0.0	3.0							the 90s decision, myukke, The 90's Decision, MYUKKE. , the 90's decision
839	https://maimaidx-eng.com/maimai-mobile/img/Music/6e44ffb21d644d0e.png	The 90's Decision	MYUKKE.	1048576	4	2	2	1	0	0.0	0.0	0.0	6.0							the 90s decision, myukke, The 90's Decision, MYUKKE. , the 90's decision
839	https://maimaidx-eng.com/maimai-mobile/img/Music/6e44ffb21d644d0e.png	The 90's Decision	MYUKKE.	1048576	4	2	4	1	0	0.0	0.0	0.0	11.0							the 90s decision, myukke, The 90's Decision, MYUKKE. , the 90's decision
839	https://maimaidx-eng.com/maimai-mobile/img/Music/6e44ffb21d644d0e.png	The 90's Decision	MYUKKE.	1048576	4	2	8	1	0	0.0	0.0	0.0	13.0							the 90s decision, myukke, The 90's Decision, MYUKKE. , the 90's decision
